,Year,intersection,health,climate
0,2011,0.2857142857142857,17.714285714285715,8.428571428571429
1,2012,0.6666666666666666,22.166666666666668,12.166666666666666
2,2013,0.3076923076923077,21.153846153846153,8.923076923076923
3,2014,0.42857142857142855,46.0,12.0
4,2015,0.0,37.5,17.166666666666668
5,2016,0.2857142857142857,59.857142857142854,16.285714285714285
6,2017,0.8571428571428571,44.42857142857143,11.857142857142858
7,2018,0.2857142857142857,63.0,9.571428571428571
8,2019,2.142857142857143,51.42857142857143,10.142857142857142
9,2020,0.25,24.75,16.0
10,2021,0.0,22.333333333333332,8.833333333333334
11,2022,0.16666666666666666,20.333333333333332,12.333333333333334
