,Year,intersection,health,climate
0,2011,0.3269230769230769,39.25,8.134615384615385
1,2012,0.2871287128712871,35.65346534653465,5.871287128712871
2,2013,0.22459893048128343,30.037433155080215,4.882352941176471
3,2014,0.3359375,26.125,4.7578125
4,2015,0.15,22.95,3.925
5,2016,0.22695035460992907,18.375886524822697,3.517730496453901
6,2017,0.3691275167785235,21.395973154362416,3.8859060402684564
7,2018,0.43884892086330934,27.280575539568346,4.762589928057554
8,2019,0.3442622950819672,23.508196721311474,5.114754098360656
9,2020,0.5242718446601942,31.368932038834952,6.854368932038835
10,2021,1.2292993630573248,53.0,7.719745222929936
11,2022,0.8592592592592593,36.05185185185185,10.644444444444444
