docname,from,to,pre,keyword,post,pattern
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,2922,2922,one side drafts electricity consumption minimisation remi nding employees switch electronic equipment appliances photocopiers shredding machines computers monitors printers use maintaining air conditioning systems energy efficient general r ecommended indoor,temperature,c remi nding employees switch lights leave workplace use lights necessary also encourage use energy saving lighting systems top environmental practices chiswick park headquarters london headquarter s moved chiswick park,climate
Australia-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-COP_-_International_SOS_-_September_2016.pdf?1474586455,3285,3285,one side drafts electricity consumption minimisation th rough reminding employees switch electronic equipment appliances photocopiers shredding machines computers monitors printers use maintaining air conditioning systems energy efficient general recommended indoor,temperature,c remi nding employees switch lights leave workplace use lights necessary also encourage use energy saving lighting systems top environmental practices chiswick park headquarters london headquarter s moved chiswick park,climate
Australia-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-UNGC_COP_-_International_SOS_-17.pdf?1507163431,4370,4370,printed one side drafts encouraging use electronic communications websites e newsletters social media rather paper based media aim reduce electricity consumption maintaining air conditioning systems energy efficient general recommended indoor,temperature,reminding employees switch lights leave workplace meeting room use lights necessary also enc ourage use energy saving lighting systems medical waste management measures reduce medical waste procedures place facilities ensure,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,151,151,sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public mobility evolving traveller behaviour non-communicable diseases mental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,539,539,international sos international sos group companies business saving lives protecting clients global workforces health security threats wherever clients deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery help clients meet compliance reporting needs good,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,1175,1175,irma maria together caused damage excess us billion furthermore natural disasters account changed travel plans erratic weather results high demand international sos services disaster planning evacuation emergency medical services effects,climate_change,likely continue trend well future businesses consider consequences natural disasters reviewing climate policies investments technology investors also rethinking approach climate-related risk means businesses must strengthen preparedness events response global network,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,3179,3179,human touch 19protecting saving lives business saving lives protecting clients global workforces health security threats wherever clients might deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery 20internationalsos.com patient care client satisfaction quality assistance help,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,6721,6721,furthermore increasingly move paper electronic systems save resources time manual collation internationalsos.com international sos sustainability report worldwide reach human touch 31worldwide reach human touch 31extreme weather conditions see increased impact,extreme_weather,international travel particularly hurricanes tropical storms signi cant level damage hurricane season caribbean fortunately repeated however signi cant season hurricanes appeared affect locations usually associated events hawaii west coast mexico,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,931,931,welfare focus attention now context medical diagnosis preventive take important function einstein follows tendency exam quality fqj peventive responsible incomes sociedade k kf sustainability report number examination made millions units,greenhouse,gases direct emission derivative stationary combustion tones co 2e new habits medicine approval sustainability master plan whose priority linked environmental management indicates sociedade introductory step schedule calculates many investments part,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,976,976,master plan whose priority linked environmental management indicates sociedade introductory step schedule calculates many investments part among solid waste building renovation buildings continued linked sustainable criterions performance see page emission,greenhouse,gases declined last two years sociedade beneficente israelita brasileira albert einstein main reason installation electric energy station morumbi unit able support kv initiation started february provided substantial reduction consumption diesel,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,11198,11198,xpanded readapted meet growing demands due hospital expansion b l b awareness campaigns highlight importance green agents employees sociedade work voluntarily multipliers agents sust ainable practices focus impact everyday activities,climate_change,taken reduce waste raw materials resources food bes ides reduction proper collection recycling among others j h p e b 7c gri adherence ghc protocol brazilian program provide transparency attest,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,11238,11238,reduction proper collection recycling among others j h p e b 7c gri adherence ghc protocol brazilian program provide transparency attest commitment sustainability sociedade x health institution publish inventory emissions,greenhouse,gases took reference yea r base q1 j0j h7 e iju l escola de administração de empresas de são paulo da fundação getúlio vargas eaesp fgv são paulo j r,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,11283,11283,administração de empresas de são paulo da fundação getúlio vargas eaesp fgv são paulo j r d l b b institute wri aims establish culture dev elopment publication corporate inventories,greenhouse,gases emissions co untry aware environmental impacts health se ctor besides monitoring emissions sociedade drawing policies implementing actions reduce l planet past two years emissions stationary combustion sociedade decreased main,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,11333,11333,l planet past two years emissions stationary combustion sociedade decreased main reason replacement d iesel used power generation emergency situations page gri ec2 hospital also took initiative raise impact two,greenhouse,gases anesthetic gas considered intergovernmental panel e s 75n q1 maintenance anesthetic state general anesthesia although individual contribution v b l o l b 7c v c n year hospital,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,11388,11388,7c v c n year hospital israelita albert einstein py jyy l approximately tons respectively gri st4 j0j h7 l l index changed calculation made used ghg tool released evolution,greenhouse,gases emission sq1 l b v jkppn period approximately years accumulated emission approximately tco 2e waste data refers estimation emissions vehicles transport employees considered emission charter buses tco c v,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,11568,11568,daring segment e stablish goal taken consideration planned improvements infrastru cture reduce energy consumption natural gas diesel expansion units consequent increase number attendances well consumption raw m aterials led reduction,greenhouse,gases sociedade believes best way reduce impact v7 r n gri according commitments approved sustai nability master plan set initiatives implemented sociedade provide improvements environmen tal management units settled installation,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,12462,12462,energia da unidade morumbi sustainability report engagement campaigns d c l sociedade supports develops participates initiatives serve instruments n d o b campaign led wwf symbolic act ale rt risks,global_warming,jfl jkppl kf kk n kz gk n n sociedade participated turning n d morumbi l b building houses administrative areas o f building dedicated clinic w d4 l b,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,12705,12705,sociedade participated global sustainability forum held manaus march event brought fkk b n sociedade also participated summit held são paulo june l l b c cities set ways cooperate reducing,greenhouse,gases emission promote action among group cities companies power public sociedade global climate_change among contributions sociedade collaborated preparation document pointed solutions prevent health problems population related example waste generation air_pollution,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,12718,12718,sociedade also participated summit held são paulo june l l b c cities set ways cooperate reducing greenhouse gases emission promote action among group cities companies power public sociedade global,climate_change,among contributions sociedade collaborated preparation document pointed solutions prevent health problems population related example waste generation air_pollution materiality chapter sustainable management accountability public knowledge innovation excellence management gain eminent position,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,16185,16185,protected areas biodiversity ad wm_ number species iucn red list national conservation list species habitats areas f integral ib1 involve impacts biodiversity endangered species n wmg total direct indirect emissions,greenhouse,gases weight integral ij l n wmk relevant indirect emissions greenhouse gases weight integral ij l ad wmi initiatives reduce emissions greenhouse gases reductions achieved integral kj ij l n,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,16196,16196,conservation list species habitats areas f integral ib1 involve impacts biodiversity endangered species n wmg total direct indirect emissions greenhouse gases weight integral ij l n wmk relevant indirect emissions,greenhouse,gases weight integral ij l ad wmi initiatives reduce emissions greenhouse gases reductions achieved integral kj ij l n wml weight integral n wdf x x type weight wh reportado,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,16207,16207,endangered species n wmg total direct indirect emissions greenhouse gases weight integral ij l n wmk relevant indirect emissions greenhouse gases weight integral ij l ad wmi initiatives reduce emissions,greenhouse,gases reductions achieved integral kj ij l n wml weight integral n wdf x x type weight wh reportado isociedade perform monitoring x x n wdm total water discharge quality,climate
Brazil-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-Amilpar%202012%20Sustainability%20report.pdf?1377547547,2793,2793,e oportuni dades ambientais environmental risks opportunities planejamento interno voltado ao mapeamento e redução das emissões de gases efeito estufa decorrentes da atuação da empresa internal planning intended map reduce,greenhouse,gas emissions resulting company s activities investir em um modelo de contratação de mão de obra local nas equipes internas da em presa assim como para prestadores de serviços e,climate
