docname,from,to,pre,keyword,post,pattern
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,281,281,clients across globe locations countries expertise unique employees led doctors security specialists teams work night day protect members pioneer range preventive programmes strengthened country expertise deliver unrivalled emergency assistance critical,illness,accident civil unrest passionate helping clients put duty care practice expertise care global capability multinational corporate clients governments ngos can mitigate risks people working remotely overseas quick overview principle highlights,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,362,362,declaration included code conduct respect principles enforce workplace ensure protection human rights carried throughout company examples company s code conduct ethics policy company s policy individual rights company s occupational,health,safety policy annual submission equal opportunities women workplace agency eowa commitment corporate social responsibility via activities o kokoda track foundation o nossal scholarship o yaws study o supporting child s,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,400,400,workplace agency eowa commitment corporate social responsibility via activities o kokoda track foundation o nossal scholarship o yaws study o supporting child s dream o london air ambulance o reducing,malaria,o fighting ebola principle highlights labour businesses uphold freedom association effective recognition right collective bargaining elimination forms forced compulsory labour effective abolition child labour elimination discrimination respect employment occupation international,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,727,727,human rights contained declaration included code conduct sets principles elimination forced labour child labour discrimination respect principles nd enforce workplace international s committed contributing well people countries provide employment training,healthcare,pursue protection human rights believe good record area reflect ed business performance explicitly stated commitment ndividual rights policy code conduct ethics respect employees expected treat colleagues clients patients respect tolerate,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,845,845,sos australasia developed policy aiming ensure equal opportunities women workplace fulfil obligations equal opportunity women workplace act leaving legacy communities interna tional sos present papua new guinea close years providing,health_care,expatriates local communities time contributed development public_health offering training employment health professionals care thousands people kokoda trac k foundation international sos respect human rights ensure compliance international laws standards aware,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,852,852,opportunities women workplace fulfil obligations equal opportunity women workplace act leaving legacy communities interna tional sos present papua new guinea close years providing health_care expatriates local communities time contributed development,public_health,offering training employment health professionals care thousands people kokoda trac k foundation international sos respect human rights ensure compliance international laws standards aware importance access basic human rights health education,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,856,856,obligations equal opportunity women workplace act leaving legacy communities interna tional sos present papua new guinea close years providing health_care expatriates local communities time contributed development public_health offering training employment,health,professionals care thousands people kokoda trac k foundation international sos respect human rights ensure compliance international laws standards aware importance access basic human rights health education developed various programs order,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,881,881,development public_health offering training employment health professionals care thousands people kokoda trac k foundation international sos respect human rights ensure compliance international laws standards aware importance access basic human rights,health,education developed various programs order support education health communities kokoda track foundation provides indigenous people papua new guinea education health community service programs together employees raised ktf money used build,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,889,889,thousands people kokoda trac k foundation international sos respect human rights ensure compliance international laws standards aware importance access basic human rights health education developed various programs order support education,health,communities kokoda track foundation provides indigenous people papua new guinea education health community service programs together employees raised ktf money used build first aid post local village png addition money,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,901,901,compliance international laws standards aware importance access basic human rights health education developed various programs order support education health communities kokoda track foundation provides indigenous people papua new guinea education,health,community service programs together employees raised ktf money used build first aid post local village png addition money raised pay employment two community health workers also utilised medical expertise professionals,health
