docname,from,to,pre,keyword,post,pattern
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,2922,2922,recycling reconsideri ng necessity printing copying documents using double sided printing copying ensuring compliance information security guidelines reusing paper printed one side drafts electricity consumption minimisation remi nding employees switch electronic equipment appliances photocopiers shredding machines computers monitors printers use maintaining air conditioning systems energy efficient general r ecommended indoor,temperature,c remi nding employees switch lights leave workplace use lights necessary also encourage use energy saving lighting systems top environmental practices chiswick park headquarters london headquarter s moved chiswick park award winning building chiswick park utilise green building environmental sustainability waste recycled capture used water use washroom taps reduce water,climate
Australia-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-COP_-_International_SOS_-_September_2016.pdf?1474586455,3285,3285,paper recycling reconsidering necessity printing copying documents using double sided printing copying ensuring compliance information security guidelines reusing paper printed one side drafts electricity consumption minimisation th rough reminding employees switch electronic equipment appliances photocopiers shredding machines computers monitors printers use maintaining air conditioning systems energy efficient general recommended indoor,temperature,c remi nding employees switch lights leave workplace use lights necessary also encourage use energy saving lighting systems top environmental practices chiswick park headquarters london headquarter s moved chiswick park award winning building chiswick park utilise green building environmental sustainability waste recycled capture used water use washroom taps reduce water,climate
Australia-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-UNGC_COP_-_International_SOS_-17.pdf?1507163431,4370,4370,collection paper recycling reconsidering necessity printing copying documents using double sided printing copying ensuring compliance information security guidelines reusing paper printed one side drafts encouraging use electronic communications websites e newsletters social media rather paper based media aim reduce electricity consumption maintaining air conditioning systems energy efficient general recommended indoor,temperature,reminding employees switch lights leave workplace meeting room use lights necessary also enc ourage use energy saving lighting systems medical waste management measures reduce medical waste procedures place facilities ensure waste disposal pose risk public_health en vironmental practices protecting environment international sos environmental sustainability statement international sos aims embed sustainability,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,151,151,increasing globalisation increasing international mobility security threats can affect anyone geopolitical changes increase instability digitalisation revolutionising services sustainability us philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public mobility evolving traveller behaviour non-communicable diseases mental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business continuity data privacy protection cyber security business integrity transparency ethics environmental impacts operations duty care international sos foundation report gri,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,539,539,busy embedding new standards behaviours within organisation worldwide sincerely arnaud vaissié co-founder chairman chief executive cer 4internationalsos.com world international sos international sos international sos group companies business saving lives protecting clients global workforces health security threats wherever clients deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery help clients meet compliance reporting needs good governance partnering us organisations can ful l duty care responsibilities empowering business resilience continuity sustainability founded international sos group privately,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,1175,1175,lives businesses around world hurricane season north america caribbean brought three deadliest costliest storms record within just weeks hurricanes harvey irma maria together caused damage excess us billion furthermore natural disasters account changed travel plans erratic weather results high demand international sos services disaster planning evacuation emergency medical services effects,climate_change,likely continue trend well future businesses consider consequences natural disasters reviewing climate policies investments technology investors also rethinking approach climate-related risk means businesses must strengthen preparedness events response global network assistance centres enables us continuously monitor situations around world ready mobilise resources wherever clients need work develop advanced effective solutions,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,3179,3179,crisis trainings efforts support several sdgs progress started completed international sos sustainability report 18internationalsos.com international sos sustainability report worldwide reach human touch 19protecting saving lives business saving lives protecting clients global workforces health security threats wherever clients might deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery 20internationalsos.com patient care client satisfaction quality assistance help organisations develop grow protect human capital work life now future ensuring members receive quality care assistance utmost priority global quality,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138,6721,6721,journeys saved every day due mitigation medical events across world telehealth delivery vast reductions travel bring real environmental bene ts furthermore increasingly move paper electronic systems save resources time manual collation internationalsos.com international sos sustainability report worldwide reach human touch 31worldwide reach human touch 31extreme weather conditions see increased impact,extreme_weather,international travel particularly hurricanes tropical storms signi cant level damage hurricane season caribbean fortunately repeated however signi cant season hurricanes appeared affect locations usually associated events hawaii west coast mexico north-eastern coastal states usa evacuation orders place number paci c typhoon season also reinforced impact tropical storms number disruptive severe,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,931,931,e pesquisa one best medical research center world know details one challenge taken einstein page h changing live better quality welfare focus attention now context medical diagnosis preventive take important function einstein follows tendency exam quality fqj peventive responsible incomes sociedade k kf sustainability report number examination made millions units,greenhouse,gases direct emission derivative stationary combustion tones co 2e new habits medicine approval sustainability master plan whose priority linked environmental management indicates sociedade introductory step schedule calculates many investments part among solid waste building renovation buildings continued linked sustainable criterions performance see page emission greenhouse gases declined last two years,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,976,976,number examination made millions units greenhouse gases direct emission derivative stationary combustion tones co 2e new habits medicine approval sustainability master plan whose priority linked environmental management indicates sociedade introductory step schedule calculates many investments part among solid waste building renovation buildings continued linked sustainable criterions performance see page emission,greenhouse,gases declined last two years sociedade beneficente israelita brasileira albert einstein main reason installation electric energy station morumbi unit able support kv initiation started february provided substantial reduction consumption diesel oil produce electric energy emergency situations see details page gri ec2 number students technical graduation courses nursing residence medical education,climate
