docname,from,to,pre,keyword,post,pattern
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,281,281,preventive programmes strengthened country expertise deliver unrivalled emergency assistance critical,illness,accident civil unrest passionate helping clients put duty care practice,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,362,362,ethics policy company s policy individual rights company s occupational,health,safety policy annual submission equal opportunities women workplace agency eowa,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,400,400,supporting child s dream o london air ambulance o reducing,malaria,o fighting ebola principle highlights labour businesses uphold freedom association,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,727,727,international s committed contributing well people countries provide employment training,healthcare,pursue protection human rights believe good record area reflect ed,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,845,845,interna tional sos present papua new guinea close years providing,health_care,expatriates local communities time contributed development public_health offering training employment,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,852,852,close years providing health_care expatriates local communities time contributed development,public_health,offering training employment health professionals care thousands people kokoda trac,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,856,856,expatriates local communities time contributed development public_health offering training employment,health,professionals care thousands people kokoda trac k foundation international sos,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,881,881,compliance international laws standards aware importance access basic human rights,health,education developed various programs order support education health communities kokoda,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,889,889,human rights health education developed various programs order support education,health,communities kokoda track foundation provides indigenous people papua new guinea,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,901,901,kokoda track foundation provides indigenous people papua new guinea education,health,community service programs together employees raised ktf money used build,health
