docname,from,to,pre,keyword,post,pattern
AUS_1959,323,323,succession visits considerable period time,temperature,world's political atmosphere sufficiently reduced,climate
FRA_1959,467,467,virtue opening discussion also reducing,temperature,crisis seriousness threats made implied,climate
CMR_1964,165,165,desires can discourse sex angels,temperature,venus without able call us,climate
SWE_1966,860,860,largely war viet-nam raising political,temperature,europe registered present situation europe,climate
CHL_1968,368,368,agreements disagreements great powers fluctuations,temperature,war facts small countries forced,climate
CUB_1973,4256,4256,andes without adequate food clothing,temperature,degrees zero argentine patrol found,climate
AUS_1977,872,872,conventional energy sources limited alternative,renewable_energy,sources unlikely brought commercial use,climate
NLD_1977,1469,1469,rate feasible promising alternative resources,renewable_energy,least technological developments respect get,climate
DEU_1978,2044,2044,world era oil era new,renewable_energy,sources challenge can met basis,climate
DEU_1978,2066,2066,social council recommending conference new,renewable_energy,sources convened simultaneously objective establishing,climate
JPN_1978,1475,1475,energy sources development new sources-including,renewable_energy,country intends co-operate actively international,climate
MLT_1978,1376,1376,establish regional centre practical utilization,renewable_energy,sources-wind solar biomass energy future-oriented,climate
USA_1978,1501,1501,priority attention must given development,renewable_energy,resources many technologies already exist,climate
USA_1978,1557,1557,priorities also provide up-to-date information,renewable_energy,technology examine role private sector,climate
USA_1978,1573,1573,expand efforts help nations assess,renewable_energy,possibilities finance testing new technologies,climate
MEX_1979,1466,1466,conference whose purpose study new,renewable_energy,sources make sense us excluded,climate
USA_1979,1366,1366,rapid application solar small hydroelectric,renewable_energy,technologies developing nations inter-american development,climate
BFA_1980,1904,1904,research pursued intensified field new,renewable_energy,sources wind energy solar energy,climate
JAM_1980,994,994,resources tap potential sources new,renewable_energy,must ensure united nations conference,climate
URY_1980,2360,2360,hydrocarbons economy based essentially new,renewable_energy,sources uruguay attaches particular importance,climate
GTM_1981,889,889,suited environment make use new,renewable_energy,sources endowed nature country places,climate
GMB_1982,1849,1849,indigenous energy sources research new,renewable_energy,technologies world bank already estimated,climate
KEN_1982,1888,1888,mobilization financial resources harnessing new,renewable_energy,resources regard role united nations,climate
KEN_1982,1931,1931,intergovernmental body assembly designate new,renewable_energy,sources delegation kenya stands ready,climate
VCT_1983,2357,2357,record watershed change may economic,climate_change,expand political climate_change right hope,climate
VCT_1983,2360,2360,may economic climate_change expand political,climate_change,right hope dream work quest,climate
CSK_1986,1599,1599,failed note decrease persistent feverish,temperature,hotbeds tension throughout world opinion,climate
WSM_1987,797,797,threats environment thinning ozone layer,greenhouse,effect desertification deforestation ever increasing,climate
ATG_1988,744,744,anxiety increased throughout world knowledge,greenhouse,effect begun impact upon planet,climate
AUT_1988,2329,2329,changes environment depletion ozone layer,greenhouse,effect mention two serious environmental,climate
BRB_1988,748,748,need mention done others so-called,greenhouse,effect atmospheric pollutants depletion ox,climate
BTN_1988,740,740,past summer new york know,greenhouse,effect first hand however reports,climate
CAN_1988,1289,1289,demands believe viable international solution,greenhouse,effect deterioration ozone layer disposal,climate
CAN_1988,1355,1355,without delay increasingly urgent question,global_warming,climate_change received serious attention international,climate
CAN_1988,1356,1356,delay increasingly urgent question global_warming,climate_change,received serious attention international conference,climate
CYP_1988,1378,1378,desertification widening gap ozone layer,greenhouse,effect climatic changes depletion irreplaceable,climate
GBR_1988,194,194,possibility climatic change caused increase,greenhouse,gases leading global heat trap,climate
IDN_1988,2239,2239,waste acid rain climatic change,greenhouse,effect depletion ozone layer desertification,climate
ISL_1988,932,932,ecology problems transnational character pollution,greenhouse,effect deterioration ozone layer must,climate
MDV_1988,1686,1686,rise mean sea-level due so-called,greenhouse,effect matter grave concern us,climate
NPL_1988,1188,1188,relating depletion ozone layer increase,greenhouse,effect among others spurred calls,climate
RUS_1988,2430,2430,burnt ozone layer eroding biosphere,greenhouse,effect depletion non-renewable sources energy,climate
SWE_1988,722,722,climate begun change probable result,greenhouse,effect life-giving resources destroyed erosion,climate
VCT_1988,1029,1029,gap ozone layer climatic changes,greenhouse,effect environmental hazards must addressed,climate
WSM_1988,1530,1530,us thinning ozone layer resultant,greenhouse,effect cumulative results pollutants truly,climate
ZWE_1988,1474,1474,york london tokyo much talk,greenhouse,effect year commission environment told,climate
ATG_1989,546,546,undermine sovereignty harm environment resulting,global_warming,threatens coastline every country flooding,climate
ATG_1989,660,660,consequence development increase earth's average,temperature,degrees fahrenheit year 2050 resulting,climate
ATG_1989,784,784,enunciated commonwealth secretary-general current work,greenhouse,gases global_warming requires combined skills,climate
ATG_1989,786,786,secretary-general current work greenhouse gases,global_warming,requires combined skills physicists meteorologists,climate
BGD_1989,1287,1287,concerns growing depletion ozone layer,global_warming,greenhouse effect sea-level rise acid,climate
BGD_1989,1288,1288,growing depletion ozone layer global_warming,greenhouse,effect sea-level rise acid rain,climate
BLR_1989,1334,1334,environmental threats pollution atmosphere water,greenhouse,effect depletion ozone layer deforestation,climate
BLZ_1989,1287,1287,nuclear toxic waste ozone depletion,climate_change,industrial countries account per cent,climate
BLZ_1989,1298,1298,carbon dioxide emissions main cause,global_warming,clearly therefore major responsibility reduce,climate
BRA_1989,1170,1170,solidarity environmental question planetary aspects,climate_change,depletion ozone layer must discussed,climate
BRB_1989,312,312,net reverse flew financial resources,global_warming,threats earth's ozone layer creeping,climate
CAN_1989,1011,1011,attention use threat sanctions contributed,climate_change,must relaxed substantial reform place,climate
CAN_1989,1344,1344,us move forward towards convention,climate_change,regard canada played leading role,climate
CRI_1989,1726,1726,justifiably concerned possible consequences gradual,global_warming,earth know one answer massive,climate
CYP_1989,1727,1727,programme world meteorological organization study,climate_change,environmental economic repercussions special united,climate
DEU_1989,2042,2042,nation affected nation bear responsibility,global_warming,destruction ozone layer desertification contamination,climate
DNK_1989,971,971,environment posed depletion ozone layer,greenhouse,effect forms environmental degradation including,climate
ESP_1989,2047,2047,course deal questions world dimensions,greenhouse,effect protection o2one layer trans-border,climate
FIN_1989,599,599,become apparent widely recognized problem,climate_change,industrialized developing countries directly affected,climate
FIN_1989,614,614,emissions carbon dioxides produce so-called,greenhouse,effect climate earth increasing presence,climate
FIN_1989,855,855,help stop soil erosion counteract,greenhouse,effect counterbalance continued cutting trees,climate
FJI_1989,687,687,danger threatens environment phenomenon called,greenhouse,effect global_warming likely cause rise,climate
FJI_1989,689,689,environment phenomenon called greenhouse effect,global_warming,likely cause rise sea levels,climate
FRA_1989,2556,2556,opportunity making significant progress question,greenhouse,effect community earnestly calls conclusion,climate
FRA_1989,2591,2591,eradication chlorofluorocarbons launching programme action,greenhouse,effect accession basle convention movements,climate
GAB_1989,1197,1197,pollution air warming trend planet,greenhouse,effect depletion ozone layer dumping,climate
GBR_1989,204,204,face together moved cold war,global_warming,fresh ideas attitudes changing face,climate
GBR_1989,1828,1828,may early negotiation international convention,climate_change,britain active helping protect tropical,climate
GTM_1989,936,936,environment today disregard cataclysmic risks,climate_change,consequences damage environment countries industrialized,climate
ISL_1989,414,414,denied us future seeing effects,global_warming,greenhouse effect destruction tropical rain,climate
ISL_1989,415,415,us future seeing effects global_warming,greenhouse,effect destruction tropical rain forests,climate
