,Year,intersection,health,climate
0,2011,0.8230088495575221,18.17699115044248,10.044247787610619
1,2012,0.3779527559055118,15.858267716535433,5.165354330708661
2,2013,0.16510903426791276,9.171339563862928,4.4766355140186915
3,2014,0.2085889570552147,10.429447852760736,4.920245398773006
4,2015,0.1977401129943503,7.836158192090395,4.033898305084746
5,2016,0.2467866323907455,8.526992287917738,4.190231362467866
6,2017,0.16624040920716113,7.948849104859335,3.629156010230179
7,2018,0.21770334928229665,8.74401913875598,3.6626794258373208
8,2019,0.29957805907172996,9.246835443037975,4.059071729957806
9,2020,0.3325242718446602,11.271844660194175,4.907766990291262
10,2021,0.5936139332365747,16.261248185776488,5.25544267053701
11,2022,0.5570117955439057,13.512450851900393,6.862385321100917
