,Year,intersection,health,climate
0,2011,0.5955274671852212,21.019445794846863,9.597472046669907
1,2012,0.39303482587064675,17.802985074626864,7.5419568822553895
2,2013,0.46332404828226553,18.809037449705972,7.047044258743423
3,2014,0.44099183929692404,18.809165097300692,7.282799748901444
4,2015,0.4210829493087558,18.22955069124424,6.563652073732719
5,2016,0.5009795689896446,17.746431570109152,6.96697453120627
6,2017,0.5655209452201934,18.33404940923738,7.379430719656283
7,2018,0.552652625966409,19.56811516928819,7.610770461210344
8,2019,0.6554187192118227,19.883004926108374,9.101477832512316
9,2020,1.0658413055711875,25.149971862689927,12.753235790658414
10,2021,1.7761896461565279,36.279414328046016,15.25553425135088
11,2022,1.905074724913779,34.18541632451963,20.285104286418132
