,Year,intersection,health,climate
0,2011,0.0,14.5,1.2857142857142858
1,2012,0.1111111111111111,12.851851851851851,1.3703703703703705
2,2013,0.0,20.27027027027027,1.5945945945945945
3,2014,0.25,29.63888888888889,2.1944444444444446
4,2015,0.21052631578947367,33.078947368421055,2.8947368421052633
5,2016,0.06521739130434782,21.97826086956522,2.4565217391304346
6,2017,0.1568627450980392,31.725490196078432,3.156862745098039
7,2018,0.6829268292682927,46.65853658536585,4.390243902439025
8,2019,0.6190476190476191,32.142857142857146,5.142857142857143
9,2020,1.2608695652173914,44.19565217391305,5.695652173913044
10,2021,2.169230769230769,73.29230769230769,10.107692307692307
