docname,from,to,pre,keyword,post,pattern
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,281,281,preventive programmes strengthened country expertise deliver unrivalled emergency assistance critical,illness,accident civil unrest passionate helping clients put duty care practice,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,362,362,ethics policy company s policy individual rights company s occupational,health,safety policy annual submission equal opportunities women workplace agency eowa,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,400,400,supporting child s dream o london air ambulance o reducing,malaria,o fighting ebola principle highlights labour businesses uphold freedom association,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,729,729,s committed contributing well -being people countries provide employment training,healthcare,pursue protection human rights believe good record area reflect ed,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,847,847,interna tional sos present papua new guinea close years providing,health,care expatriates local communities time contributed development public health offering,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,856,856,providing health care expatriates local communities time contributed development public,health,offering training employment health professionals care thousands people kokoda trac,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,860,860,local communities time contributed development public health offering training employment,health,professionals care thousands people kokoda trac k foundation international sos,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,885,885,compliance international laws standards aware importance access basic human rights,health,education developed various programs order support education health communities kokoda,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,893,893,human rights health education developed various programs order support education,health,communities kokoda track foundation provides indigenous people papua new guinea,health
Australia-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_UNGC_submission15.pdf?1442985430,905,905,kokoda track foundation provides indigenous people papua new guinea education,health,community service programs together employees raised ktf money used build,health
