docname,from,to,pre,keyword,post,pattern
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L138,43,43,philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safetyepidemicspublic health26 mobility evolving traveller behaviour non-communicable diseases mental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L146,35,35,philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicablediseasesmental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L148,33,33,philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicable diseases mentalhealthdigitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L150,31,31,philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicable diseases mental health digitalisationhealthcareassistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L163,20,20,satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicable diseases mental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employeehealthsafety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business continuity,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L524,46,46,international sos international sos international sos group companies business saving lives protecting clients global workforceshealthsecurity threats wherever clients deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L531,39,39,international sos international sos international sos group companies business saving lives protecting clients global workforces health security threats wherever clients deliver customisedhealthsecurity risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L3213,47,47,worldwide reach human touch 19protecting saving lives business saving lives protecting clients global workforceshealthsecurity threats wherever clients might deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response peace mind innovative technology medical security,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L3221,39,39,worldwide reach human touch 19protecting saving lives business saving lives protecting clients global workforces health security threats wherever clients might deliver customisedhealthsecurity risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground,climate
Australia-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-Sustainability_Progress_Update20.pdf?1576751067.L412,46,46,update 2internationalsos.com international sos international sos group companies business saving lives protecting clients global workforceshealthsecurity threats wherever clients deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security,climate
Australia-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-Sustainability_Progress_Update20.pdf?1576751067.L419,39,39,update 2internationalsos.com international sos international sos group companies business saving lives protecting clients global workforces health security threats wherever clients deliver customisedhealthsecurity risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121.L12937,34,34,ides reduction proper collection recycling among others #j #h- #p#27- #e b 7c gri en29 adherence ghc protocol brazilian program provide transparency attest commitment sustainability sociedade #xhealthinstitution publish inventory emissions,greenhouse,gases took reference yea r base q1 #j0j#h7 #27- #h7'67- #e #iju 5# 7@ l# escola de administração de empresas de são paulo da fundação,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121.L13002,23,23,#;24 são paulo #j r #u-76- #d @l# -7 #b #b #8 institute wri aims establish culture dev elopment publication corporate inventories,greenhouse,gases emissions co untry aware environmental impactshealthse ctor besides monitoring emissions sociedade drawing policies implementing actions reduce #67 1'4 #6- l# #'7 7# 7# 7# 5# planet past two years,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121.L14677,8,8,#b c cities set ways cooperate reducing,greenhouse,gases emission promote action among group cities companies power public sociedade global climate_change among contributions sociedade collaborated preparation document pointed solutions preventhealthproblems population related example waste generation air_pollution materiality chapter,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121.L14677,21,21,#b c cities set ways cooperate reducing greenhouse gases emission promote action among group cities companies power public sociedade global,climate_change,among contributions sociedade collaborated preparation document pointed solutions preventhealthproblems population related example waste generation air_pollution materiality chapter sustainable management accountability public #4 knowledge innovation excellence management gain eminent position among,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121.L14684,1,1,,greenhouse,gases emission promote action among group cities companies power public sociedade global climate_change among contributions sociedade collaborated preparation document pointed solutions prevent health problems population related example waste generationair_pollutionmateriality chapter,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121.L14684,14,14,greenhouse gases emission promote action among group cities companies power public sociedade global,climate_change,among contributions sociedade collaborated preparation document pointed solutions prevent health problems population related example waste generationair_pollutionmateriality chapter sustainable management accountability public #4 knowledge innovation excellence management gain eminent position among,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-UHG18_Book_navegavel_-_VF_PORT-ING.pdf?1571679641.L36579,3,3,report ergonomics,temperature,working place july guidance act case ire pink october october table cleaning november message president report x ray business education society transparency ethics relationships employees wellbeing innovationhealthplanet financial statements gri,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-UHG18_Book_navegavel_-_VF_PORT-ING.pdf?1571679641.L39622,13,13,hard challenges develops actions diminish impact reality awareness actions management aiming reducing,greenhouse,gas emissions gee message president report x ray business education society transparency ethics relationships employees wellbeing innovationhealthplanet financial statements gri content index credits sustainability report financial statements information presented herein,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767.L269,2,2,absolute,greenhouse,gas emissions production since original target based assumption annual growth rate production however production grown expected annual growth rate therefore consider absolute reduction accomplishment focus quality life lookhealthcaresystems around globe,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767.L1232,35,35,end phthalate-free alternatives products containing classified phthalates reduction consumption weight phthalates compared revenue continence care business unit urine bags sell phthalate-free build partnerships improve conditions intimatehealthcarestakeholders emerging markets scope according,greenhouse,gas protocol quantitative target relative reductions derived absolute reduction target based weighted amounts production sites distribution centres corporate headquarters well subsidiarie s us dk,climate
