docname,from,to,pre,keyword,post,pattern
Australia-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-UNGC_COP_-_International_SOS_-17.pdf?1507163431.L4416,15,15,media aim reduce electricity consumption maintaining air conditioning systems energy efficient general recommended indoor,temperature,reminding employees switch lights leave workplace meeting room use lights necessary also enc ourage use energy saving lighting systems medical waste management measures reduce medical waste procedures place facilities ensure waste disposal pose risk publichealthen vironmental practices protecting environment international sos environmental sustainability statement international sos aims embed sustainability practices,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L138,63,63,employees increasing globalisation increasing international mobility security threats can affect anyone geopolitical changes increase instability digitalisation revolutionising services sustainability us philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safetyepidemicspublic health26 mobility evolving traveller behaviour non-communicable diseases mental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business continuity data privacy protection cyber,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L146,55,55,employees increasing globalisation increasing international mobility security threats can affect anyone geopolitical changes increase instability digitalisation revolutionising services sustainability us philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicablediseasesmental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business continuity data privacy protection cyber security business integrity transparency ethics environmental impacts operations,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L148,53,53,employees increasing globalisation increasing international mobility security threats can affect anyone geopolitical changes increase instability digitalisation revolutionising services sustainability us philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicable diseases mentalhealthdigitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business continuity data privacy protection cyber security business integrity transparency ethics environmental impacts operations duty care,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L150,51,51,employees increasing globalisation increasing international mobility security threats can affect anyone geopolitical changes increase instability digitalisation revolutionising services sustainability us philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicable diseases mental health digitalisationhealthcareassistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employee health safety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business continuity data privacy protection cyber security business integrity transparency ethics environmental impacts operations duty care international sos,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L163,40,40,increase instability digitalisation revolutionising services sustainability us philosophy sustainability governance material topics goals progress protecting saving lives patient care client satisfaction quality assistance security safety epidemics public health26 mobility evolving traveller behaviour non-communicable diseases mental health digitalisation healthcare assistance,extreme_weather,conditions fuelling clients growth people partners34 access skilled workforce employeehealthsafety wellbeing modern leadership engaging work engagement regulators stakeholders community impact engagement relationship assistance partners suppliers living principles practices business continuity data privacy protection cyber security business integrity transparency ethics environmental impacts operations duty care international sos foundation report gri standards,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L524,66,66,ever now busy embedding new standards behaviours within organisation worldwide sincerely arnaud vaissié co-founder chairman chief executive cer 4internationalsos.com world international sos international sos international sos group companies business saving lives protecting clients global workforceshealthsecurity threats wherever clients deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery help clients meet compliance reporting needs good governance partnering us,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L531,59,59,ever now busy embedding new standards behaviours within organisation worldwide sincerely arnaud vaissié co-founder chairman chief executive cer 4internationalsos.com world international sos international sos international sos group companies business saving lives protecting clients global workforces health security threats wherever clients deliver customisedhealthsecurity risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response brings peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery help clients meet compliance reporting needs good governance partnering us organisations can ful l duty care responsibilities,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L3213,67,67,directors complete crisis trainings efforts support several sdgs progress started completed international sos sustainability report 18internationalsos.com international sos sustainability report worldwide reach human touch 19protecting saving lives business saving lives protecting clients global workforceshealthsecurity threats wherever clients might deliver customised health security risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery 20internationalsos.com patient care client satisfaction quality assistance help organisations develop,climate
Australia-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-International_SOS_Sustainability_Report19_WEB.pdf?1545386138.L3221,59,59,directors complete crisis trainings efforts support several sdgs progress started completed international sos sustainability report 18internationalsos.com international sos sustainability report worldwide reach human touch 19protecting saving lives business saving lives protecting clients global workforces health security threats wherever clients might deliver customisedhealthsecurity risk management wellbeing solutions fuel growth productivity event,extreme_weather,epidemic security incident provide immediate response peace mind innovative technology medical security expertise focus prevention offering real-time actionable insights on-the-ground quality delivery 20internationalsos.com patient care client satisfaction quality assistance help organisations develop grow protect human capital work life now future,climate
