,Year,intersection,health,climate
0,2011,0.6041666666666666,15.5625,7.604166666666667
1,2012,0.29577464788732394,10.098591549295774,4.929577464788732
2,2013,0.2765957446808511,10.851063829787234,6.531914893617022
3,2014,0.3902439024390244,19.829268292682926,9.853658536585366
4,2015,0.8235294117647058,23.11764705882353,9.735294117647058
5,2016,0.4444444444444444,13.833333333333334,7.166666666666667
6,2017,0.8888888888888888,18.194444444444443,10.88888888888889
7,2018,0.45,15.025,12.325
8,2019,0.8809523809523809,15.80952380952381,9.19047619047619
9,2020,1.7,24.333333333333332,10.9
10,2021,1.1195652173913044,20.08695652173913,6.4021739130434785
11,2022,4.0,36.557377049180324,24.540983606557376
