,Year,intersection,health,climate
0,2011,0.16246498599439776,14.635854341736694,3.3529411764705883
1,2012,0.09033280507131537,8.659270998415215,1.7987321711568938
2,2013,0.2231578947368421,12.717894736842105,3.5852631578947367
3,2014,0.16326530612244897,12.192743764172336,3.070294784580499
4,2015,0.18548387096774194,13.21774193548387,3.118951612903226
5,2016,0.18105263157894738,14.566315789473684,3.5305263157894737
6,2017,0.31376518218623484,14.396761133603238,3.805668016194332
7,2018,0.20647773279352227,16.463562753036438,3.3623481781376516
8,2019,0.35304659498207885,15.512544802867383,4.577060931899641
9,2020,0.631578947368421,20.67982456140351,6.826754385964913
10,2021,1.1346666666666667,29.849333333333334,8.741333333333333
11,2022,1.2177314211212515,29.55541069100391,11.72490221642764
