docname,from,to,pre,keyword,post,pattern
AUT_1988.L2417,6,6,organization international council scientific unions,carbon_dioxide,emissions reflects grave concern climatic changes hope elaboration protocol control redaction nitrogen oxide emissions take us another important step forward implementation convention long-range transboundaryair_pollutionprimary task perform pragmatic efficient day-to-day work,climate
SWE_1988.L732,21,21,environmental degradation dramatic large-scale effects threat survival inferior arms race alarming research reports tell us climate begun change probable result,greenhouse,effect life-giving resources destroyed erosion desertification devastation forests people'shealthincreasingly affected poisoning water food chains depletion ozone layer causes threats environment lie excessive exploitation natural resources brought poverty industrial pollution waste,climate
FIN_1989.L627,3,3,recognized problem,climate_change,industrialized developing countries directly affected depletion ozone layer increasing emissions carbon dioxides produce so-called greenhouse effect climate earth increasing presence substances atmosphere cause acid rain direct dangershealththerefore hardly surprise witnessed,climate
FIN_1989.L627,18,18,recognized problem climate_change industrialized developing countries directly affected depletion ozone layer increasing emissions carbon dioxides produce so-called,greenhouse,effect climate earth increasing presence substances atmosphere cause acid rain direct dangershealththerefore hardly surprise witnessed increasing international activity field several initiatives taken launch concerted international action combat atmospheric pollution aspects,climate
JPN_1989.L2207,33,33,planet's ecosystem global damage weald irrevocable just past years blink eye vast continuum history mankind ventured far reaches space sought explore oceans- depths ominous acceleration pace environmental destructionhealthplanet gravely threatened,global_warming,destruction ozone layer depletion tropical rain forests acid rain desertification global environmental problems confront us today must dealt entire international community working together generation solemn responsibility,climate
LBY_1989.L2158,35,35,environment also major concern us world facing unprecedented environmental crisis nature sending us urgent warnings can ignored peril numerous growing indicators crisis around us addition seriousair_pollutiondesertification soil erosion depletion forests,greenhouse,effect unusual climatic changes deterioration ozone layer also problem nuclear industrial toxic wastes given rise justifiable concern especially third world scheming outsiders dump materials,climate
DEU_1990.L2676,16,16,recycling materials must made worthwhile companies squandering energy resources another key problem changing world climate,greenhouse,effect depletion ozone layer bach earth's many environmental problems exacerbated two central problems solvedair_pollutionextinction species erosion increase dramatically reduce chances survival future generations federal republic germany signatory hague declaration spring,climate
ATG_1991.L880,47,47,alone considered view antarctica brought umbrella control united nations antarctica important barometer earth's environmentalhealthsignificant source food oceans fish fragile ecological system allow raped hope successful exploitation industrial activity antarctica tilt,carbon_dioxide,imbalance atmosphere drill larger holes earth's protective ozone layer precipitate global_warming rise,climate
ATG_1991.L880,58,58,barometer earth's environmentalhealthsignificant source food oceans fish fragile ecological system allow raped hope successful exploitation industrial activity antarctica tilt carbon_dioxide imbalance atmosphere drill larger holes earth's protective ozone layer precipitate,global_warming,rise,climate
BTN_1991.L1119,21,21,corollary responsible stewardship world's resources far goal indeed every day brings alarming evidence diminishing capacity planet sustain life ominous signs,greenhouse,effect depletion ozone layer include climatic changes increase certainhealthproblems air water pollution soil degradation desertification deforestation threaten world's food supplies living conditions overpopulation puts strains pressures environment picture unbelievably bleak,climate
CAN_1991.L1826,12,12,developed countries slide towards two solitudes rich poor true canada worried,climate_change,worried loss species pollutants arctic food chain ocean resources forests developed country recognise developing countries eliminating poverty ensuringnutritioneradicating disease top priorities inextricably linked environment recognise find solutions one set problems,climate
CAN_1991.L1828,10,10,slide towards two solitudes rich poor true canada worried,climate_change,worried loss species pollutants arctic food chain ocean resources forests developed country recognise developing countries eliminating poverty ensuring nutrition eradicatingdiseasetop priorities inextricably linked environment recognise find solutions one set problems,climate
NZL_1992.L278,59,59,planet povertydiseasemalnutrition crippling levels debt negligible economic growth scourges can unleash despair anger destabilize political social institutions environmental degradation threaten immediate surroundings livelihoods problems depletion ozone layer spread toxic chemicals,climate_change,,climate
NZL_1992.L279,58,58,planet poverty diseasemalnutritioncrippling levels debt negligible economic growth scourges can unleash despair anger destabilize political social institutions environmental degradation threaten immediate surroundings livelihoods problems depletion ozone layer spread toxic chemicals,climate_change,overfishing,climate
ATG_1993.L554,37,37,world unsustainable abundant quantities harmful gases toxins emitted atmosphere altering global environment fatal consequences forecast earth's climate biodiverse flora fauna agriculture living animals humanhealthwell-being borne mind contribution small island states,climate_change,global_warming sea-level rise zero effects climate_change global_warming sea-level rise reduce small island states like mine zero existence stake peace security threatened actions,climate
