docname,from,to,pre,keyword,post,pattern
BRB_1988.L716,82,82,cause frequent havoc asia caribbean threats come nature beyond control irresponsible criminal pollution land sea air now places jeopardy health livelihood citizens many developing states matter special concern us caribbean dependent economies upon ocean scientific research continues reveal pernicious threats environment threaten existence human race need mention done others so-called,greenhouse,effect atmospheric pollutants depletion ox e layer demand urgent attention world community causes problems diverse problems however degree reflect,greenhouse
GBR_1988.L145,99,99,crucial us health planet whole present transformation good resources better used benefit mankind elements leading progressive pollution land sea air already disruption natural patterns damage ozone layer first identified british antarctic survey caused instant international alarm concern already led agreement limit production certain industrial chemicals possibility climatic change caused increase,greenhouse,gases leading,greenhouse
SWE_1988.L725,41,41,afflict people brutal shockingly palpable way however kinds threats develop slowly less spectacularly time come constitute danger entire planet among environmental degradation dramatic large-scale effects threat survival inferior arms race alarming research reports tell us climate begun change probable result,greenhouse,effect life-giving resources destroyed erosion desertification devastation forests people's health increasingly affected poisoning water food chains depletion ozone layer causes threats environment lie excessive exploitation natural resources brought poverty industrial pollution waste resources least field energy impact man environment may reached threshold unknown environmental disasters united nations unique position rally,greenhouse
BRB_1989.L269,94,94,population soul-destroying sickness apartheid south africa lingering disease racial intolerance prejudice many countries world discord conflict middle east smouldering embers strife south east asia question struggle economic advancement social development non-industrialised nations world one urgent consuming priorities international life today current international problems debt protectionism net reverse flew financial resources,global_warming,threats earth's ozone layer creeping deserts pollution,global_warming
FIN_1989.L627,23,23,policies translated national population plans spelled world population plan action pursued vigorously regard protection environment problem lately become apparent widely recognized problem,climate_change,industrialized developing countries directly affected depletion ozone layer increasing emissions carbon dioxides produce so-called greenhouse effect climate earth increasing presence substances atmosphere cause acid rain direct dangers health therefore hardly surprise witnessed increasing international activity field several initiatives taken launch concerted international action combat atmospheric pollution aspects including climatic change,climate_change
FIN_1989.L627,38,38,policies translated national population plans spelled world population plan action pursued vigorously regard protection environment problem lately become apparent widely recognized problem climate_change industrialized developing countries directly affected depletion ozone layer increasing emissions carbon dioxides produce so-called,greenhouse,effect climate earth increasing presence substances atmosphere cause acid rain direct dangers health therefore hardly surprise witnessed increasing international activity field several initiatives taken launch concerted international action combat atmospheric pollution aspects including climatic change view effective strategies policies developed international community soon possible fields relating environment major undertaking requires,greenhouse
JPN_1989.L2200,55,55,mobilizing financial human resources fields hand demonstrated dramatic expansion economic activity outgrowth scientific advance proceed way destroy balance planet's ecosystem global damage weald irrevocable just past years blink eye vast continuum history mankind ventured far reaches space sought explore oceans depths ominous acceleration pace environmental destruction health planet gravely threatened,global_warming,destruction ozone layer depletion tropical rain forests acid rain desertification global environmental problems confront us today must dealt entire international community working together generation solemn responsibility preserve natural beauty around us rebuild healthy global environment secure future coming generations protection natural environment enable people regardless live,global_warming
LBY_1989.L2152,57,57,approach continue resign existing relationships mean given hope talking world economy leads another closely related issues question global environment also major concern us world facing unprecedented environmental crisis nature sending us urgent warnings can ignored peril numerous growing indicators crisis around us addition serious air_pollution desertification soil erosion depletion forests,greenhouse,effect unusual climatic changes deterioration ozone layer also problem nuclear industrial toxic wastes given rise justifiable concern especially third world scheming outsiders dump materials collective responsibility protect environment surely calls huge collective efforts sporadic efforts sufficient achieve goals field threshold twenty-first century history dictates,greenhouse
DEU_1990.L2670,36,36,us industrial countries must change way life governments can help offering market incentives regulation redistributing tax burdens environment-friendly use resources recycling materials must made worthwhile companies squandering energy resources another key problem changing world climate,greenhouse,effect depletion ozone layer bach earth's many environmental problems exacerbated two central problems solved air_pollution extinction species erosion increase dramatically reduce chances survival future generations federal republic germany signatory hague declaration spring regards decisions taken paris economic summit july political basis international convention protect earth's atmosphere convention signed framework agreement,greenhouse
LUX_1990.L1210,95,95,ago day children born die hunger malnutrition countries represented especially richest must constantly try remedy scandalous situation world summit children propose necessary measures fresh impetus must also given population policies conducted national international levels rich countries must help high birth rates implement policies depletion ozone layer accumulation atmosphere gases produce,greenhouse,effect gradually increase temperatures obvious disastrous,greenhouse
