,Year,intersection,health,climate
0,2011,1.1666666666666667,17.166666666666668,6.0
1,2012,0.45,17.9,3.5
2,2013,0.0,14.222222222222221,0.3888888888888889
3,2014,1.6666666666666667,15.333333333333334,2.4444444444444446
4,2015,0.38235294117647056,12.264705882352942,1.7352941176470589
5,2016,0.08571428571428572,7.457142857142857,0.8857142857142857
6,2017,0.0625,8.78125,0.8125
7,2018,0.05555555555555555,10.027777777777779,1.4166666666666667
8,2019,0.23076923076923078,10.897435897435898,1.4871794871794872
9,2020,0.24,8.72,2.04
10,2021,0.92,24.5,4.78
11,2022,1.0810810810810811,21.243243243243242,8.91891891891892
