,Year,intersection,health,climate
0,2011,1.0416666666666667,19.125,17.0
1,2012,0.3225806451612903,12.483870967741936,14.612903225806452
2,2013,0.7894736842105263,9.789473684210526,8.578947368421053
3,2014,0.2777777777777778,8.694444444444445,5.833333333333333
4,2015,0.5263157894736842,12.5,7.184210526315789
5,2016,0.6304347826086957,15.804347826086957,9.91304347826087
6,2017,1.1818181818181819,16.795454545454547,17.863636363636363
7,2018,1.7647058823529411,18.45098039215686,18.84313725490196
8,2019,1.5245901639344261,24.34426229508197,26.262295081967213
9,2020,3.1538461538461537,39.32692307692308,28.826923076923077
10,2021,2.588235294117647,35.51764705882353,29.423529411764704
11,2022,3.0526315789473686,38.026315789473685,38.28947368421053
