,Year,intersection,health,climate
0,2011,0.9144486692015209,24.592205323193916,14.551330798479087
1,2012,0.6406469760900141,22.447960618846693,12.208860759493671
2,2013,0.7319974953036944,21.33688165309956,10.442078897933625
3,2014,0.6775130737943056,22.689715281812898,10.62754212667054
4,2015,0.6324503311258278,21.926600441501105,9.844370860927153
5,2016,0.7330293819655522,20.674265450861196,9.909827760891591
6,2017,0.8240279162512463,21.219341974077768,10.444167497507477
7,2018,0.8004914004914004,22.76904176904177,11.027518427518428
8,2019,0.9789991063449508,23.21403038427167,13.10366398570152
9,2020,1.4920019389238972,29.586524478914203,17.631119728550654
10,2021,2.5231362467866325,44.41870179948586,22.465938303341904
11,2022,2.7244591346153846,42.23948317307692,29.857872596153847
